gene,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,entrezgene_description
103816322,NSDHL,0.8422389677259531,-0.9681264394828186,3.053639957819238,0.0041732249429766825,0.9998792352733019,-2.4618275769200335,2.8647622068259677,NAD(P) dependent steroid dehydrogenase-like
103813097,NA,-0.582234848760482,-1.1933549236089005,-2.9743021239264524,0.004961605316218476,0.9998792352733019,-2.2952973872412765,-2.809515998027631,NA
103817397,FGF1,-0.8555568445759083,-2.2187847505370413,-2.9826391151491305,0.005064431891181397,0.9998792352733019,-2.5280273585849127,-2.8029066933883957,fibroblast growth factor 1
C8H1orf52,NA,0.2649516991415215,4.359100436737823,2.9637716337179105,0.0051574561796991604,0.9998792352733019,-2.8622789519380363,2.7970311424538448,NA
103821992,NA,-1.264211034056508,-0.5797356325411172,-2.9612160100334104,0.005398604405025708,0.9998792352733019,-3.3424303990356847,-2.782234335649654,NA
103815982,AQP9,-1.086303817752901,-0.899597749730133,-2.929428203554388,0.005629081883933616,0.9998792352733019,-3.1953081279420963,-2.7686398647393515,aquaporin 9
103823281,MAPK13,-0.45839190266223073,3.376975764870653,-2.933721235326663,0.005733820186389744,0.9998792352733019,-3.2438905231675332,-2.7626272755913646,mitogen-activated protein kinase 13
103816190,NA,-0.22064507006410894,5.071192965977827,-2.9275150187352867,0.005767525603703413,0.9998792352733019,-3.0144831822891236,-2.7607134479614475,NA
103819737,TK1,0.7574750922257862,-1.8893757075699456,2.896869836737722,0.005964967612742307,0.9998792352733019,-2.494357173226786,2.749700947475905,thymidine kinase 1
103821101,NA,0.9304379691537038,-2.070174714032972,2.9414528143522154,0.006069729035471256,0.9998792352733019,-2.790133137198588,2.743990522049341,NA
103816073,MFGE8,-0.8392084250462651,-0.9045734328578828,-2.906979709160692,0.006153298699974274,0.9998792352733019,-3.077588558608438,-2.7394985458938974,milk fat globule EGF and factor V/VIII domain containing
127060437,NA,1.5444102779627444,-3.6707736986449575,2.8590714161552175,0.006330633948547254,0.9998792352733019,-3.000006862011011,2.730145701750668,NA
127059163,NA,-0.6007708983035807,-0.15753604030046559,-2.8770045043301535,0.006425456911325517,0.9998792352733019,-3.1069512378537034,-2.72524098809346,NA
103815151,NA,-0.2773815174272647,4.398635258657817,-2.879899682605416,0.006451282371786622,0.9998792352733019,-3.647301511588846,-2.7239164536263814,NA
103817189,NA,-0.2698844794014894,5.510103488013593,-2.8793506546239067,0.006473312035084848,0.9998792352733019,-3.5649222704951624,-2.722790362445568,NA
103821878,NA,-0.1906469531902717,8.48342185329588,-2.869009315587826,0.006652685746580811,0.9998792352733019,-3.389367283027279,-2.7137474737997254,NA
103822555,,-0.12746726589562174,4.635811899833059,-2.8530732016043636,0.006793726084537121,0.9998792352733019,-2.661847958116673,-2.7067897858258374,serine and arginine rich splicing factor 4
103821286,NA,0.6685109216876057,1.0517604244013037,2.8564864517745305,0.006847146974170317,0.9998792352733019,-3.231077902122785,2.7041883288266146,NA
103821438,NA,-0.5841077396198898,-0.4871920202462317,-2.8542846299738,0.006995613154286435,0.9998792352733019,-2.7144720700661242,-2.697053017226503,NA
103821879,NA,-0.49563364519148045,4.374528436262043,-2.8511709813882424,0.007015098051966559,0.9998792352733019,-3.4440204498439715,-2.6961266884395063,NA
103826416,RCOR1,-0.18859560773409534,4.643756376062835,-2.844351265615629,0.007022738792134162,0.9998792352733019,-3.1021171157373617,-2.695764071670621,REST corepressor 1
103819313,NA,0.3170144227353706,4.197791969607512,2.836228778267964,0.007216663542974201,0.9998792352733019,-3.298366155701555,2.686677304535509,NA
103824734,,-0.24438102633464132,1.9756378334111504,-2.833936533314947,0.007241284568476705,0.9998792352733019,-2.694243082245667,-2.6855393578391222,mothers against decapentaplegic homolog 2-like
103819317,NA,-0.6112731735309533,2.5755889307359197,-2.82962501290396,0.007550781125368691,0.9998792352733019,-4.081346771094653,-2.6715233841874637,NA
103813295,TEF,-0.17729030969614712,8.30461951533108,-2.8006411919602687,0.007811184400421726,0.9998792352733019,-3.1897710570590387,-2.660124189292091,"TEF transcription factor, PAR bZIP family member"
103817244,PDLIM4,1.151433919148781,-3.0437575144399216,2.7916485507442532,0.007843648690725317,0.9998792352733019,-2.929531766355092,2.6587270195496906,PDZ and LIM domain 4
103822307,NA,-0.8692682678949699,-2.4674122868802906,-2.7859873825371158,0.007872199121802379,0.9998792352733019,-2.7870030836928428,-2.6575025657641245,NA
103814614,SLA,-0.2860389940486625,4.886280386575913,-2.7982332576106868,0.007991684371171646,0.9998792352733019,-3.3508027561898412,-2.6524209288709004,Src like adaptor
103813600,NA,-0.6073062936154913,-2.0049467350799506,-2.689017079673469,0.008410510096550097,0.9998792352733019,-2.6094549201535018,-2.6351298529926193,NA
103816256,F13A1,-0.30638744703954046,8.379974550842077,-2.769686320541519,0.008486643742682206,0.9998792352733019,-3.36528595858438,-2.6320697517085607,coagulation factor XIII A chain
103819181,BSPRY,0.6085702397079069,-2.3183205398147284,2.6784339222669966,0.008662003926946733,0.9998792352733019,-2.644823803877214,2.625113690249666,B-box and SPRY domain containing
127059903,NA,0.9704811545574636,-3.0256777510453934,2.7648936353107576,0.00869138869721343,0.9998792352733019,-2.7158007462863223,2.6239604107369483,NA
103820259,DTX2,-0.1865636479826316,5.890997233189173,-2.767767918104181,0.008798643790001741,0.9998792352733019,-3.1304608302994503,-2.619780274304882,deltex E3 ubiquitin ligase 2
103824506,TAF8,0.33173793153744713,-0.2008168777894251,2.764519197876144,0.008988460724174974,0.9998792352733019,-2.544939389483022,2.6124927176379225,TATA-box binding protein associated factor 8
103822078,NA,-0.23701051787246064,4.740812561776511,-2.7473573830326155,0.009013703561353635,0.9998792352733019,-3.4120480895093017,-2.6115339579978283,NA
127060537,NA,0.5431822179271047,-1.8222097282566923,2.713856258043301,0.00991149151848151,0.9998792352733019,-2.6779705911294807,2.5789019493776824,NA
103818866,SLC17A9,0.3803135104725818,1.2574717534075788,2.7024029117748154,0.009983101472914755,0.9998792352733019,-3.089404672181934,2.576414073903143,solute carrier family 17 member 9
127060883,NA,0.7278129202571451,-0.849332176023285,2.720619297773695,0.01005758157979139,0.9998792352733019,-2.9821552574597723,2.5738432910707005,NA
127059752,NA,0.690140508131772,-2.50418592217269,2.715551003402113,0.010107738151434589,0.9998792352733019,-2.6473571896976797,2.5721216046913002,NA
103819814,TOB1,-0.6400044443728294,7.924674320228291,-2.694796218333212,0.010463207662169445,0.9998792352733019,-4.203326551473539,-2.5601331158754412,"transducer of ERBB2, 1"
108962062,NA,-0.546824908623563,-0.06088892823121347,-2.68129660570553,0.010612038619864329,0.9998792352733019,-3.069472331085569,-2.5552210349629063,NA
103817372,BRD8,0.20459445182079605,4.7130319000895184,2.676271573620098,0.010778438388762315,0.9998792352733019,-3.4976508683311662,2.549801126797605,bromodomain containing 8
103822412,NA,-0.5916284694534011,5.537416842251955,-2.6846111043477823,0.010785371326568797,0.9998792352733019,-4.3001712556069975,-2.549576928244074,NA
103824871,,0.7541600006650312,-2.3666501491809377,2.6731037015948056,0.01083459496576247,0.9998792352733019,-2.769938461780604,2.54798879936285,retinol dehydrogenase 16-like
103825260,,-0.5186915713260107,3.6363273275620127,-2.6739365747909405,0.01086664110018869,0.9998792352733019,-3.2962571643128094,-2.5469583209571143,interleukin-36 receptor antagonist protein-like
115484452,,-0.6630383302375422,-0.26345701081100514,-2.6732343768120836,0.010945020451279831,0.9998792352733019,-2.8569856868382573,-2.544449283805683,uncharacterized LOC115484452
127059108,NA,0.5325512030482606,-1.2218973711648118,2.66701424258735,0.011028454267922013,0.9998792352733019,-2.9507903641215303,2.541795929888099,NA
103817634,NUDT1,0.6806824453410478,-2.784647282454894,2.5815023886397657,0.01130293503180679,0.9998792352733019,-2.815380621408596,2.5331909852250134,nudix hydrolase 1
103815273,BCHE,-1.5372665412992754,0.9505002875981049,-2.714520971710909,0.011746423421128737,0.9998792352733019,-4.259913913610941,-2.519672003482223,butyrylcholinesterase
103815453,LIMS2,-0.6274555193056711,-0.42643238808785205,-2.660909293198692,0.011748437983608476,0.9998792352733019,-3.3772263713444555,-2.5196116335699985,LIM zinc finger domain containing 2
103813218,FOXRED2,0.42550593238324347,0.9610251624132248,2.651634655595566,0.011787254314057931,0.9998792352733019,-3.6184193978008725,2.518450223054493,FAD dependent oxidoreductase domain containing 2
103824149,NR2C2,-0.19352415661958222,6.056946319484795,-2.620616602377501,0.012419613329820316,0.9998792352733019,-3.319765046963754,-2.4999919365993586,nuclear receptor subfamily 2 group C member 2
103823329,HSD11B1,-0.8479665154286051,-3.4459295469160445,-2.6259651122381866,0.012591814806407566,0.9998792352733019,-2.909485409660543,-2.4951098327215155,corticosteroid 11-beta-dehydrogenase isozyme 1-like
103813292,NA,-0.5656994171044877,0.638136516178537,-2.6015793953305635,0.012958455026172851,0.9998792352733019,-3.554080590017076,-2.4849090135208596,NA
103812498,NA,0.36526014467750645,0.08208988467676172,2.6239135543782797,0.013073798789785545,0.9998792352733019,-2.9128832653008048,2.481752661706275,NA
103822217,,0.516415608334107,1.7942015969079053,2.6092629905140545,0.013178786325385794,0.9998792352733019,-3.7614957630325425,2.478901043540813,cyclin D1
115484553,NA,-0.4195032409320256,4.054760983772537,-2.597727156945553,0.013198871385205419,0.9998792352733019,-3.8323278090497723,-2.4783577936419974,NA
127060368,NA,0.38066943640334494,3.57389336740075,2.5924346116475054,0.01322514648309196,0.9998792352733019,-3.6845026524723954,2.477648221380681,NA
103820232,,0.22881254468551826,2.4902097369008436,2.5965928406588485,0.013467092320922696,0.9998792352733019,-3.0444639972605145,2.4711722795304323,S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1
103813965,ATP6V1C1,-0.16474856811305028,5.1545262178051106,-2.581064513397816,0.013590087882305963,0.9998792352733019,-3.319341127433747,-2.4679194978159056,ATPase H+ transporting V1 subunit C1
115485226,NA,-0.39179642545663695,2.151168833362728,-2.5893052108266916,0.013597257959935922,0.9998792352733019,-3.457003760154329,-2.4677306789526345,NA
103823666,NDRG3,-0.14747900924933433,4.7440847214347865,-2.5803151135456237,0.013671800925753916,0.9998792352733019,-3.5116596840005885,-2.465772836533717,NDRG family member 3
103819877,ST6GALNAC2,1.0363075573661191,-3.0661419194666353,2.575894389723177,0.013853389889623868,0.9998792352733019,-3.300063354387736,2.4610426440840376,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
103824521,NA,0.2361981385389349,7.713180888822102,2.577217908511995,0.013963182937143106,0.9998792352733019,-4.044387503273595,2.4582091478543493,NA
103826557,EGLN3,0.678476342120456,-2.7010778640541737,2.586764458026427,0.014031175084774503,0.9998792352733019,-2.977366870464562,2.456464278789598,egl-9 family hypoxia inducible factor 3
127061333,NA,-0.7191545332655972,-1.679625685251817,-2.555889375273853,0.014600471218439817,0.9998792352733019,-2.9685577278059885,-2.4421403005225497,NA
103826757,CD81,-0.263248440135639,7.240391421571331,-2.5537698763160175,0.01492244114846548,0.9998792352733019,-3.7305177318939626,-2.4342558982805333,CD81 molecule
103815150,NA,-0.2742140402294997,3.0644831670069443,-2.5421362070356373,0.015035096633838958,0.9998792352733019,-3.554508371648894,-2.431532566401707,NA
103826934,NA,-0.31255906588127247,2.7240733283246157,-2.5236547331054338,0.015637828808459694,0.9998792352733019,-3.5026350558908765,-2.417260322309952,NA
103813573,PROSER2,0.20819961100941642,6.7199879548698664,2.523655383135295,0.015708587045631963,0.9998792352733019,-3.4392529242687013,2.4156167172360377,proline and serine rich 2
103823972,SLC25A44,0.2252207009909606,6.4308011510096454,2.5216107181362304,0.015947862036039855,0.9998792352733019,-3.945272467684891,2.41010655487708,solute carrier family 25 member 44
103815117,,-0.5086269713071698,3.594574451354782,-2.528994687629052,0.016065663726029803,0.9998792352733019,-3.5329250179152902,-2.4074204074028835,complement factor H
103819589,TM7SF3,-0.16120852747382752,6.971560388476055,-2.5208101250157924,0.016090134315388846,0.9998792352733019,-3.4564409273703163,-2.406864595038229,transmembrane 7 superfamily member 3
103813738,NA,1.0676124548180093,-1.0150372862815182,2.5484521272620286,0.01638784219069619,0.9998792352733019,-3.4987886624155085,2.4001614469955537,NA
103816176,NA,0.16985642256821132,4.33505482495191,2.5094327521388684,0.016428243864989093,0.9998792352733019,-3.3071047693392073,2.3992600297586186,NA
103818261,DDX54,0.28870548731078793,2.9521645765037614,2.511331605374789,0.016487372866472498,0.9998792352733019,-3.478015343215381,2.3979442842818144,DEAD-box helicase 54
103826490,NA,-0.14318368454651997,7.481181971659626,-2.504068658507516,0.01649796247766946,0.9998792352733019,-3.37324661448727,-2.3977090807608086,NA
103817832,,0.2732098547967978,3.451900372915209,2.503997151004157,0.01650842929385117,0.9998792352733019,-3.446057219377172,2.3974767348846893,chemokine-like receptor 1
103814351,CNOT9,0.1440121375753156,4.937413079792504,2.5121723053302905,0.01652471111642153,0.9998792352733019,-3.202096100898218,2.397115562615291,CCR4-NOT transcription complex subunit 9
103816556,,-0.46643158872206225,1.0300245123761225,-2.518579694527214,0.01681634688900083,0.9998792352733019,-3.327788319107869,-2.3906987000361837,rho GTPase-activating protein 20-like
103821113,NA,-0.6736013877406094,1.1641866622804387,-2.501968225768359,0.01706999484157408,0.9998792352733019,-3.62352887486876,-2.3851966296267837,NA
103820328,NA,-0.38886071890737806,2.185880485075999,-2.49027511006278,0.017204228091740215,0.9998792352733019,-3.3457541857989117,-2.3823138415055563,NA
103818704,SESN1,0.2949516517961417,4.53226952009059,2.4896444251671905,0.017315368213970585,0.9998792352733019,-3.7299722086523692,2.379941893153506,sestrin 1
103817866,NA,0.6304970625454235,1.603994617855321,2.5004728319375698,0.017326071357412,0.9998792352733019,-4.029686166374994,2.3797141725274282,NA
103820628,PHACTR2,-0.5619313584256858,3.3427536763043406,-2.492349897642995,0.017520022210220507,0.9998792352733019,-4.025961868763937,-2.37560888914267,phosphatase and actin regulator 2
103822522,NA,-0.35547742596547427,4.019095033784055,-2.480341241956702,0.017718592680510695,0.9998792352733019,-4.039773318377044,-2.3714468958818475,NA
103816595,RGS9BP,-0.40815045955000895,1.8525080812371018,-2.473270200329701,0.017884722237217914,0.9998792352733019,-3.7423618130091567,-2.3679961452831075,regulator of G protein signaling 9 binding protein
103818728,RBBP8NL,-0.7461395057225259,-0.3274027559801616,-2.4894174977044727,0.0179511409557703,0.9998792352733019,-3.359081126202663,-2.3666243866601677,RBBP8 N-terminal like
103819362,SMIM8,0.4209439297169443,1.596422094302561,2.46570568424779,0.01802153511690082,0.9998792352733019,-3.7049852580803195,2.3651753671809073,small integral membrane protein 8
103812320,NA,-0.5512455981509898,3.302034505448359,-2.4718472038702965,0.018290369805402974,0.9998792352733019,-3.932437779765501,-2.359686799719807,NA
103820704,MYO10,-0.8989574213410464,-2.4088138227879083,-2.4719698438826248,0.01833416030551091,0.9998792352733019,-3.38544764097296,-2.3587994650796147,myosin X
127059083,NA,0.277841525312021,1.9628639687022298,2.460114584832826,0.018670764085142136,0.9998792352733019,-3.4385351703710123,2.352040058828193,NA
103818874,MTG2,-0.6860654345956754,0.772810827440846,-2.4513754971182817,0.018897958375659118,0.9998792352733019,-4.167131818309005,-2.347537743635843,mitochondrial ribosome associated GTPase 2
103813394,NR2C1,-0.12832650987572336,4.844021162766486,-2.4466141024589865,0.01915333914491789,0.9998792352733019,-3.300086962468985,-2.3425330185087425,nuclear receptor subfamily 2 group C member 1
103815830,NA,-0.1625535567506322,5.430666788892604,-2.433054403070873,0.01960561095131549,0.9998792352733019,-3.421978231616116,-2.3338111835856186,NA
103826789,TUB,-0.36330986589414227,2.056610957586689,-2.4411245543603046,0.019625042379664063,0.9998792352733019,-3.7328475519641895,-2.333440411413823,TUB bipartite transcription factor
103816178,MNS1,0.5188121340615092,-2.2217605295657434,2.4799781970048995,0.01976437952637304,0.9998792352733019,-3.048397589365373,2.3307910644120176,meiosis specific nuclear structural 1
103812874,NA,-0.1824415571200646,5.0315797863850875,-2.430412596892737,0.019774770453073295,0.9998792352733019,-3.6460318198055512,-2.330594146224948,NA
127060185,NA,0.272864071030789,2.5995375817663167,2.435182484963864,0.01993331461857116,0.9998792352733019,-3.521101836266862,2.3276007306693054,NA
103824071,NA,-3.120933933396106,-0.5292475553118711,-2.4266407838714366,0.02020263763146135,0.9998792352733019,-4.570924073325211,-2.3225630501393977,NA
103819314,NA,0.5398938969652574,6.034140143421612,2.4201718228072684,0.02047684338034433,0.9998792352733019,-4.241014738711449,2.3174938848881177,NA
103818917,MAPKAP1,0.11947818484220685,4.730982027707381,2.4176124293946026,0.020490739262991494,0.9998792352733019,-3.535670626714501,2.317238575257385,MAPK associated protein 1
103826226,NA,-0.31332624362715394,0.9499171286490833,-2.4312573098332813,0.020496030120237027,0.9998792352733019,-3.44484760302441,-2.317141405807548,NA
127060743,NA,0.6598402661755921,-2.338897449553812,2.39529907331454,0.020930181087665114,0.9998792352733019,-3.2401593366605628,2.3092415501208485,NA
103821947,POLR2E,0.30521580572341156,4.241942359132955,2.4077952100351903,0.020958906846986296,0.9998792352733019,-3.9672312071807703,2.308723906931043,RNA polymerase II subunit E
103816037,GATM,-0.9484786022520051,-3.125004980223196,-2.39265142649592,0.021108927123850794,0.9998792352733019,-3.38318417901534,-2.30603051852447,glycine amidinotransferase
103820089,PSPH,-0.5400518879918058,-0.5642044290340168,-2.3924822277801505,0.021150890297690524,0.9998792352733019,-3.3812556615781153,-2.3052801181511495,phosphoserine phosphatase
DYNC2I1,DYNC2I1,-0.517054619098134,-1.06644810294061,-2.4075198667253193,0.02131384999965121,0.9998792352733019,-3.214983600883068,-2.302378257981524,
103820459,WNT5B,-0.5454333745247661,-0.4021165707516339,-2.3996807070711137,0.02167051575597842,0.9998792352733019,-3.4990544189898207,-2.2960938519951317,Wnt family member 5B
DOP1B,DOP1B,-0.5547089672147141,3.754865991789337,-2.3927513026246703,0.02173331027520561,0.9998792352733019,-4.2974731839589015,-2.2949967548027255,
103814048,WAPL,-0.1541614277331158,8.585874476624756,-2.38051581697801,0.022114864264646678,0.9998792352733019,-3.7523897516447873,-2.288389230242467,WAPL cohesin release factor
103826491,STON2,-0.7049649051849488,-0.043730972647203714,-2.376918861832692,0.022328420323327304,0.9998792352733019,-3.782370367694169,-2.284734160110329,stonin 2
103827212,ACER3,-0.41058045746364225,1.709289091902442,-2.3835004583895962,0.022491714073457996,0.9998792352733019,-3.5046404591638147,-2.28195979437161,alkaline ceramidase 3
103813268,DNAL4,0.260770049964254,6.796849737312353,2.37170067092421,0.02289730451748199,0.9998792352733019,-4.087073519658793,2.2751438065345795,dynein axonemal light chain 4
108963785,NA,1.3929908888154556,-3.8733904573834916,2.3595137945688944,0.023031440344291745,0.9998792352733019,-4.094752945693921,2.2729127162233618,NA
115484182,NA,-0.5563851965783781,3.0532918682331647,-2.378083262197747,0.023163253340808706,0.9998792352733019,-3.641278641378914,-2.270731228663793,NA
103822518,NA,0.49205144745184304,-1.4073169960659229,2.3769964861959307,0.023418252899583783,0.9998792352733019,-3.312339384838585,2.2665414401259345,NA
103815040,,0.6328167975305931,-1.9576184477999017,2.375642555373036,0.023430007614067053,0.9998792352733019,-3.270851150864364,2.2663492600166624,iodothyronine deiodinase 1
108963780,NA,1.108705272951874,-1.1965001058877778,2.3596767489345694,0.024019068524127416,0.9998792352733019,-4.062536386023103,2.2568240948689597,NA
103823247,NA,-0.19624105743072873,6.318147471148596,-2.342147171774997,0.02431737513087859,0.9998792352733019,-3.846890924316413,-2.252077496278759,NA
103824820,NA,-1.1287462745553363,-2.928557356883769,-2.338363867207727,0.024341128232800678,0.9998792352733019,-3.792895979307348,-2.251701714779442,NA
103821975,KANK3,-0.6088584853760484,-2.027146849181089,-2.342985399228435,0.024345151066168826,0.9998792352733019,-3.2949755767070448,-2.251638103772886,KN motif and ankyrin repeat domain-containing protein 1-like
127059061,NA,0.8390043872738132,-0.2897182098444991,2.378832097276458,0.024352171831122316,0.9998792352733019,-3.6583436468703265,2.2515271098281366,NA
108964102,NA,0.44823931184277543,1.4481486697380703,2.340291431571555,0.02451375944432758,0.9998792352733019,-3.9733145499003726,2.2489801430328686,NA
103821896,DOHH,-0.16361920749362824,8.887972577936408,-2.338011009816354,0.024515561782023743,0.9998792352733019,-3.6873664497710115,-2.2489518164727684,deoxyhypusine hydroxylase
103815152,NA,-0.9669629227259828,1.9137028211636016,-2.357023406257651,0.024534952355142067,0.9998792352733019,-4.315303749694521,-2.2486471773256933,NA
103818799,NA,-0.7313365884704068,-1.9744780220961946,-2.340922522994201,0.024567589970361316,0.9998792352733019,-3.534771716125697,-2.2481348888520665,NA
127061188,NA,0.9709271336749316,-1.5995747631420991,2.3264897918282976,0.024751944148655423,0.9998792352733019,-3.796611309079334,2.2452522404708595,NA
103813890,SFRP5,-0.7484672485873836,0.14622675488823342,-2.3539103079791865,0.024756219674677837,0.9998792352733019,-3.859606424344306,-2.2451856073009004,secreted frizzled related protein 5
103814857,,0.5741018042482786,-2.0526756313539996,2.351115184323999,0.024906951726962636,0.9998792352733019,-3.306999026534748,2.2428428259726685,uncharacterized oxidoreductase ZK1290.5-like
103816609,SYBU,0.7307146270767356,-0.6134600463167548,2.3534955843423875,0.02492400882377793,0.9998792352733019,-3.6369933302402595,2.242578486743408,syntabulin
103815500,PASK,-0.2571842004899618,3.89231872349792,-2.3341886149837516,0.02498289124747901,0.9998792352733019,-3.970011304847265,-2.2416671693494536,PAS domain containing serine/threonine kinase
103822378,TIMM17A,-0.22281357379102285,2.9837840319495244,-2.3268841681751846,0.025204799649324258,0.9998792352733019,-3.938469346548051,-2.2382493412066435,translocase of inner mitochondrial membrane 17A
103826590,NA,0.7766318707000157,-3.367214820277333,2.318283840257307,0.025269952077844198,0.9998792352733019,-3.4175173595637593,2.23725081193559,NA
103818307,NA,-0.3177699244377443,4.489941715363168,-2.3263143755092632,0.025427970325376532,0.9998792352733019,-4.086122707742578,-2.2348382404569582,NA
103816058,FAH,-0.5779034647469435,-1.2647757451276997,-2.330262622400468,0.025649893999714363,0.9998792352733019,-3.4247765367420664,-2.231471791834356,fumarylacetoacetate hydrolase
103817672,CDR2,0.7123405083337426,-2.4015069368830595,2.3153864779801823,0.0259850722470501,0.9998792352733019,-3.422159208200611,2.226434791471524,cerebellar degeneration related protein 2
115484229,NA,-0.592569340992288,0.36046586204908476,-2.343416938241888,0.0260309868045882,0.9998792352733019,-3.8497849325885096,-2.2257491764615835,NA
103813896,YWHAZ,-0.161805195334062,6.94551830144508,-2.315631884447291,0.02603749016264805,0.9998792352733019,-3.8298186487523305,-2.2256521501941093,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
103824057,NA,0.2606175451238868,5.315222378593909,2.3144111951150035,0.02607687612645228,0.9998792352733019,-4.076970190006605,2.2250649820801307,NA
103821306,PSEN2,-0.21399728363826176,4.5027811469315315,-2.3163329043116074,0.026082719739191445,0.9998792352733019,-3.802783156011569,-2.224977930500076,presenilin 2
103818013,SPECC1L,-0.20354943438013007,2.8656175863571836,-2.312638170313575,0.026125321210438483,0.9998792352733019,-3.7593109498982304,-2.224343810589509,sperm antigen with calponin homology and coiled-coil domains 1 like
127060268,NA,0.567096255041379,-0.8637962326492435,2.311166394275336,0.02616253817102085,0.9998792352733019,-3.637987608613055,2.2237905698045592,NA
103819224,CST3,-0.3588489659213234,5.204184835608374,-2.3068463577194116,0.026334463608708503,0.9998792352733019,-3.912706521055112,-2.221243644076067,cystatin-like
103821657,DCAF7,-0.13561755362746686,6.129122134362197,-2.303653569455583,0.02652594023089446,0.9998792352733019,-3.7627386098433857,-2.2184239411620976,DDB1 and CUL4 associated factor 7
103815264,,-0.24119450115387764,11.752908784781319,-2.30277965344966,0.026659346760234903,0.9998792352733019,-3.955217396822992,-2.216469758960583,myeloid leukemia factor 1
103821974,NA,-0.5611895111757692,-1.7970585593533324,-2.2865355244720207,0.027182416287224526,0.9998792352733019,-3.3932089601388276,-2.208888226886208,NA
103825454,MRPS24,-0.5297240503390985,3.238153466195121,-2.293704496054283,0.027483426660174098,0.9998792352733019,-4.33002250248713,-2.204582190065327,mitochondrial ribosomal protein S24
103817373,AGPAT4,0.3469646035770476,1.2501355150965079,2.3121482170013903,0.02760344499233546,0.9998792352733019,-3.501937941400168,2.202876633028783,1-acylglycerol-3-phosphate O-acyltransferase 4
103822489,NA,0.3986801581613635,0.18721720779968845,2.2941388827472826,0.02760442589296811,0.9998792352733019,-3.73799460191627,2.202862720015049,NA
103815761,PWP2,0.26584587125456793,1.654077459942399,2.2972497941141303,0.027653409914835683,0.9998792352733019,-3.6693093872512605,2.2021684764091307,PWP2 small subunit processome component
