ES13_209_MG-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	43.0	50.0	53.0	64.0	55.0	76.0	69.0	98.0	103.0	145.0	1113.0	1324.0	1631.0	2208.0	3002.0	4054.0	4973.0	6238.0	7643.0	9556.0	11477.0	12793.0	14924.0	17111.0	18419.0	19928.0	20591.0	22026.0	22812.0	23355.0	23840.0	23856.0	23943.0	24158.0	24149.0	23508.0	23118.0	23916.0	23036.0	22584.0	22135.0	21864.0	20470.0	19895.0	19392.0	18563.0	17814.0	17507.0	16093.0	15851.0	15019.0	14282.0	14035.0	13495.0	13089.0	12123.0	12009.0	11312.0	11115.0	10751.0
ES14_209_MG-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	22.0	32.0	39.0	39.0	52.0	54.0	29.0	26.0	54.0	61.0	794.0	898.0	1083.0	1265.0	1572.0	1996.0	2553.0	2994.0	3835.0	4921.0	6046.0	7265.0	8636.0	10532.0	12022.0	13297.0	14956.0	16815.0	18472.0	19109.0	21103.0	21649.0	22222.0	22888.0	23377.0	23784.0	23610.0	24517.0	24045.0	24130.0	23480.0	23487.0	22545.0	22208.0	21295.0	20627.0	20171.0	19314.0	18624.0	17792.0	16907.0	16099.0	15781.0	15211.0	14804.0	14286.0	14148.0	13144.0	12853.0	12737.0
ES15_601_Control-protein_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	21.0	39.0	53.0	33.0	30.0	30.0	42.0	59.0	82.0	150.0	904.0	1165.0	1489.0	2148.0	3053.0	4141.0	5491.0	6904.0	8984.0	11367.0	13493.0	14854.0	17126.0	19207.0	20993.0	22235.0	22909.0	24000.0	24414.0	24665.0	25202.0	24988.0	24860.0	24662.0	24823.0	24075.0	23589.0	23303.0	22757.0	23108.0	21802.0	21116.0	19660.0	19923.0	18467.0	17553.0	16991.0	16665.0	15582.0	15333.0	14296.0	13542.0	12939.0	12353.0	11913.0	11855.0	10890.0	10619.0	10454.0	10054.0
ES16_601_Control-protein_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	38.0	51.0	66.0	42.0	63.0	53.0	44.0	60.0	97.0	155.0	952.0	1276.0	1920.0	2664.0	3633.0	5090.0	6935.0	8839.0	11002.0	13840.0	16466.0	18151.0	20275.0	22585.0	23638.0	24870.0	26314.0	27078.0	26469.0	26980.0	26411.0	26187.0	25877.0	25626.0	25315.0	24388.0	23461.0	23638.0	22902.0	22387.0	21750.0	20902.0	19358.0	19722.0	17867.0	17492.0	16112.0	15690.0	14891.0	14360.0	13325.0	12480.0	12026.0	11585.0	10628.0	10670.0	10212.0	9572.0	9138.0	8922.0
ES17_615_Control-protein_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	36.0	29.0	46.0	46.0	59.0	64.0	49.0	70.0	96.0	214.0	1355.0	1586.0	2083.0	2925.0	3926.0	5469.0	7003.0	9048.0	10991.0	13049.0	15245.0	17045.0	18433.0	20921.0	21745.0	22595.0	23494.0	23759.0	24512.0	24773.0	24789.0	24604.0	24128.0	23390.0	24270.0	23277.0	22409.0	22290.0	21930.0	21429.0	20841.0	19993.0	19235.0	18890.0	17771.0	17671.0	16782.0	16457.0	15096.0	14919.0	14228.0	13537.0	12973.0	12670.0	12369.0	11567.0	10964.0	10572.0	10236.0	10031.0
ES18_615_Control-protein_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	44.0	40.0	56.0	43.0	49.0	48.0	75.0	97.0	146.0	249.0	1436.0	1799.0	2385.0	3207.0	4189.0	5401.0	6657.0	8101.0	9909.0	11841.0	13559.0	14979.0	16756.0	18557.0	20232.0	20881.0	22355.0	23176.0	23905.0	24014.0	24509.0	24522.0	24668.0	24540.0	24006.0	23916.0	23457.0	23331.0	22635.0	22447.0	21602.0	21027.0	20297.0	19503.0	18763.0	17857.0	17587.0	16624.0	16110.0	15431.0	14770.0	13961.0	13476.0	12998.0	12459.0	12026.0	11699.0	10891.0	10610.0	10379.0
ES19_615_Control-protein_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	52.0	65.0	63.0	51.0	74.0	100.0	70.0	96.0	143.0	273.0	1197.0	1478.0	1879.0	2502.0	3053.0	3997.0	4866.0	6085.0	7198.0	8684.0	10425.0	11311.0	13265.0	14856.0	16190.0	17363.0	18693.0	20356.0	21138.0	22157.0	22499.0	23339.0	23901.0	23750.0	23875.0	23276.0	23538.0	23245.0	22542.0	22466.0	21794.0	21640.0	20654.0	20314.0	19298.0	18785.0	17961.0	17528.0	16244.0	15841.0	15372.0	14222.0	14045.0	13504.0	12895.0	12426.0	12028.0	11383.0	11127.0	10840.0
ES1_48_Control-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	50.0	33.0	31.0	62.0	59.0	73.0	96.0	158.0	295.0	506.0	1615.0	2579.0	3459.0	4783.0	6279.0	8286.0	10209.0	12304.0	14325.0	16396.0	17990.0	19274.0	21151.0	22328.0	23038.0	23249.0	23958.0	24354.0	24366.0	24182.0	23428.0	23845.0	23233.0	23173.0	23196.0	22336.0	21839.0	21401.0	20874.0	20056.0	19548.0	19106.0	18116.0	18191.0	16347.0	16052.0	15438.0	15253.0	13646.0	13465.0	12692.0	11855.0	11558.0	11133.0	10327.0	10371.0	9801.0	9132.0	9092.0	8789.0
ES20_618_Control-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	20.0	48.0	25.0	43.0	44.0	50.0	36.0	46.0	70.0	129.0	913.0	1042.0	1361.0	1928.0	2473.0	3171.0	4148.0	5435.0	6982.0	8810.0	10928.0	12925.0	14792.0	17406.0	18731.0	19997.0	21158.0	22617.0	23684.0	24150.0	24747.0	24923.0	25138.0	25402.0	25357.0	24624.0	23773.0	23890.0	22990.0	23545.0	22323.0	22038.0	20563.0	20844.0	19297.0	18592.0	17593.0	17510.0	16127.0	15742.0	15215.0	13923.0	13664.0	13346.0	12743.0	12187.0	11750.0	11136.0	11046.0	10701.0
ES21_618_Control-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	38.0	50.0	71.0	89.0	85.0	158.0	259.0	473.0	726.0	1465.0	2798.0	4020.0	5427.0	7646.0	9907.0	11842.0	13989.0	16011.0	17698.0	19671.0	21381.0	22409.0	24095.0	24491.0	25558.0	25080.0	25670.0	25540.0	25580.0	25601.0	24850.0	24242.0	23996.0	23573.0	23438.0	22220.0	21103.0	20782.0	20715.0	19830.0	19393.0	18380.0	17190.0	17040.0	15740.0	15561.0	14350.0	14077.0	12747.0	12509.0	11794.0	11113.0	10670.0	10355.0	9668.0	9151.0	8851.0	8314.0	8264.0	8127.0
ES22_618_Control-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	25.0	48.0	52.0	36.0	54.0	38.0	46.0	57.0	72.0	126.0	924.0	1050.0	1276.0	1622.0	2124.0	2694.0	3319.0	4187.0	5107.0	6509.0	7936.0	8946.0	10361.0	12115.0	13661.0	14786.0	16041.0	17385.0	18905.0	19627.0	20459.0	20958.0	21917.0	22508.0	23054.0	22782.0	22732.0	22738.0	22619.0	22760.0	22192.0	22089.0	20829.0	20813.0	20003.0	19431.0	18883.0	18227.0	17237.0	16989.0	16501.0	15426.0	14948.0	14731.0	13876.0	13546.0	13093.0	12177.0	12492.0	12043.0
ES23_Blue-010_Control-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	52.0	58.0	48.0	54.0	57.0	59.0	58.0	68.0	79.0	183.0	1127.0	1403.0	1887.0	2574.0	3455.0	4618.0	5622.0	7165.0	8659.0	10749.0	12741.0	14268.0	16163.0	18336.0	19691.0	20695.0	21754.0	22776.0	22884.0	23454.0	23660.0	24379.0	24067.0	24231.0	24029.0	23885.0	23128.0	23541.0	22435.0	21778.0	21555.0	20809.0	20102.0	19684.0	18625.0	17916.0	17555.0	16900.0	16083.0	15507.0	14581.0	14028.0	13253.0	12905.0	12502.0	11833.0	11694.0	10641.0	10755.0	10309.0
ES24_Blue-010_Control-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	33.0	35.0	42.0	35.0	40.0	35.0	47.0	61.0	95.0	150.0	1079.0	1366.0	1730.0	2424.0	3302.0	4533.0	6004.0	7558.0	9511.0	11656.0	13942.0	15813.0	17608.0	19943.0	20743.0	22197.0	22834.0	24010.0	24490.0	24857.0	25270.0	24808.0	24575.0	24861.0	24607.0	23958.0	23070.0	22947.0	22504.0	22270.0	21036.0	20480.0	19367.0	19498.0	18617.0	17512.0	16989.0	16453.0	15607.0	15221.0	14467.0	13522.0	13055.0	12372.0	11812.0	11493.0	11050.0	10590.0	10264.0	10140.0
ES25_619_MG-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	48.0	48.0	46.0	59.0	58.0	66.0	64.0	125.0	175.0	362.0	1437.0	1831.0	2731.0	4043.0	5315.0	7065.0	9343.0	11167.0	13186.0	15574.0	17667.0	18577.0	20957.0	22382.0	23764.0	24347.0	24923.0	25379.0	25377.0	25625.0	25043.0	25093.0	24482.0	23851.0	24212.0	23540.0	22139.0	22260.0	21552.0	21106.0	20356.0	19748.0	18847.0	18730.0	17755.0	16566.0	16024.0	15486.0	14360.0	14024.0	13130.0	12387.0	12288.0	11656.0	11073.0	10471.0	10245.0	9584.0	9211.0	8799.0
ES26_619_MG-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	27.0	28.0	56.0	53.0	52.0	52.0	57.0	89.0	119.0	184.0	1166.0	1421.0	1761.0	2423.0	2993.0	3667.0	4889.0	5665.0	6999.0	8675.0	10285.0	11569.0	13311.0	14881.0	16424.0	17733.0	19052.0	20742.0	21303.0	22110.0	22420.0	23136.0	23265.0	23615.0	23704.0	23190.0	22705.0	23033.0	22584.0	23158.0	22206.0	21592.0	21071.0	20420.0	19421.0	18653.0	18258.0	17184.0	16475.0	16108.0	15485.0	14360.0	14354.0	13717.0	13559.0	12584.0	12527.0	11645.0	11606.0	11341.0
ES27_619_MG-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	29.0	69.0	69.0	80.0	67.0	65.0	73.0	67.0	84.0	125.0	1017.0	1238.0	1288.0	1758.0	2126.0	2660.0	3388.0	4140.0	5364.0	6603.0	8373.0	10123.0	11431.0	14009.0	15927.0	17597.0	19972.0	21202.0	22345.0	23811.0	25249.0	25418.0	26007.0	26222.0	26360.0	26451.0	25664.0	25750.0	25037.0	24648.0	24049.0	23535.0	22024.0	22359.0	20904.0	19830.0	19331.0	18597.0	17359.0	17208.0	15842.0	15252.0	14258.0	14074.0	13121.0	12767.0	12476.0	11665.0	11085.0	10928.0
ES28_Blue-098_Control-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	24.0	28.0	51.0	25.0	39.0	50.0	36.0	61.0	69.0	109.0	981.0	1052.0	1326.0	1843.0	2469.0	3060.0	3763.0	4842.0	6292.0	7987.0	9700.0	11352.0	13262.0	15621.0	17031.0	18514.0	20082.0	21400.0	21897.0	23262.0	23032.0	23389.0	24237.0	24489.0	24693.0	24196.0	23590.0	23279.0	23381.0	23265.0	22743.0	21513.0	20697.0	21105.0	19290.0	18412.0	17810.0	17764.0	16469.0	16140.0	15480.0	14156.0	13951.0	13183.0	12616.0	12579.0	11989.0	11231.0	11221.0	10765.0
ES29_Blue-098_Control-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	28.0	59.0	57.0	47.0	78.0	74.0	55.0	122.0	128.0	259.0	1096.0	1312.0	1844.0	2541.0	3360.0	4529.0	5284.0	6878.0	8605.0	10362.0	11892.0	13623.0	15588.0	17286.0	18609.0	20082.0	20861.0	21758.0	22716.0	23130.0	23252.0	23384.0	23927.0	23977.0	24501.0	24014.0	22986.0	22581.0	22007.0	22297.0	21423.0	20715.0	19547.0	19511.0	18477.0	17924.0	16938.0	16499.0	15937.0	15431.0	14292.0	13415.0	12987.0	12511.0	12019.0	11822.0	11281.0	10742.0	10529.0	10111.0
ES2_48_Control-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	29.0	42.0	22.0	22.0	51.0	48.0	74.0	107.0	219.0	1033.0	1312.0	1888.0	2722.0	3801.0	5217.0	6755.0	8457.0	9963.0	12133.0	14266.0	15373.0	17079.0	19195.0	20311.0	20893.0	21764.0	22640.0	22723.0	22926.0	22920.0	22831.0	22921.0	22962.0	23015.0	21854.0	21479.0	21666.0	21312.0	21426.0	20948.0	20310.0	19560.0	19072.0	17999.0	17592.0	17040.0	16362.0	15731.0	15424.0	14611.0	13707.0	13482.0	13313.0	12625.0	12703.0	11634.0	11439.0	11430.0	11062.0
ES30_Blue-098_Control-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	34.0	50.0	37.0	37.0	43.0	32.0	26.0	39.0	53.0	758.0	911.0	986.0	1256.0	1340.0	1689.0	2183.0	2618.0	3364.0	4151.0	5194.0	5940.0	7419.0	9157.0	10741.0	11741.0	13591.0	14939.0	16413.0	17709.0	19278.0	20164.0	21073.0	22112.0	23397.0	23590.0	23625.0	23844.0	23686.0	24033.0	23676.0	23280.0	22082.0	22241.0	21333.0	20622.0	20345.0	19680.0	18460.0	17947.0	17670.0	16155.0	15925.0	15669.0	15215.0	14437.0	14180.0	13079.0	13308.0	12995.0
