Sample	NC_066313.1	NC_066314.1	NC_066315.1	NC_066316.1	NC_066317.1	NC_066318.1	NC_066319.1	NC_066320.1	NC_066321.1	NC_066322.1	NC_066323.1	NC_066324.1	NC_066325.1	NC_066326.1	NC_066327.1	NC_066328.1	NC_066329.1	NC_066330.1	NC_066331.1	NC_066332.1	NC_066333.1	NC_066334.1	NC_066335.1	NC_066336.1	NC_066337.1	NC_066338.1	NC_066339.1	NC_066340.1	NC_066341.1	NC_066342.1	NC_066343.1	NW_026108265.1	NW_026108322.1	NW_026108432.1	NW_026108550.1	NW_026108722.1	NC_037521.1
ES14_209_MG-lipid_21	0.2128458395629863	0.03911875430483862	0.04297145598948212	0.035453134138235184	0.02215581686284001	0.01589011509504212	0.03720070875001312	0.016188394832073242	0.012363952697092308	0.015488136642320606	0.018135803924356837	0.017914143478238415	0.011150302113873956	0.0127257180771238	0.016814216327474454	0.21318744130385578	0.015348996111539262	0.009738618961264482	0.01330183474269642	0.010256528822031444	0.01625755268822995	0.0068432650380681	0.014802331810028978	0.015279482948965601	0.003932912108270393	0.04721919496220168	0.011784029177052346	0.015048851015819143	0.016401159928252976	0.007585753933378448	0.013732186950714521	0.0058362505153370615	0.0019397192462595656	0.012469402565837676	0.0038131992247873838	0.011077971878994461	0.0018225188867250024
ES15_601_Control-protein_14	0.19878019144414324	0.03942095004160704	0.04019507482428372	0.03255168718307209	0.023399974991414274	0.017306650638744786	0.03954830344563969	0.016332508000714212	0.011157401229025043	0.018442653630902847	0.020502673497294524	0.02003700873285766	0.012313089471588731	0.01225536224372669	0.017016143014360805	0.2069236699332476	0.018341628094050027	0.011802624589151264	0.00994341969212638	0.013232034852319958	0.014214818668345489	0.008309717194114313	0.01864918702688395	0.015505669721792884	0.004847839483695622	0.0450242456667496	0.013560318749489386	0.01673487729157571	0.01896103189158436	0.009095394353789605	0.014592130853497006	0.005191153023340237	0.001442510658685114	0.011197626605734194	0.003912870956067327	0.009752609081240381	0.0025022679626523665
ES16_601_Control-protein_21	0.20556944195767213	0.039130383716866356	0.042277038815968615	0.03313106824471496	0.02486995264830418	0.01765072670079485	0.039234539154203996	0.01594748512395592	0.011664193608037074	0.018720716629641945	0.021310688628792148	0.0203997764592346	0.012341984514063545	0.012486750199376305	0.017642020014502973	0.2065937191641468	0.01811074567592274	0.01238975079902706	0.009900770074446568	0.012387875351558653	0.013810617042228863	0.008711893539878703	0.019730629375339055	0.016031440210907584	0.004581749597399578	0.03961465778076163	0.014074405538944458	0.015292974912202079	0.019445184175175427	0.009406228197595762	0.014735851763123357	0.0035691232154213665	0.0014512820197425107	0.008782814790792945	0.0030914917978667024	0.007630839518704021	0.001956133618989478
ES17_615_Control-protein_0	0.20545994288048797	0.03778186838120245	0.04043156954928359	0.034079066425643914	0.021351402982405815	0.014178139111621834	0.03672888776207392	0.015662961078990293	0.01189875309716167	0.014745224474311815	0.017412994592304134	0.0158070210804889	0.010120753131748306	0.012984495977948977	0.015384727653786073	0.22729191001440086	0.014883723958576572	0.009865668500293653	0.01535273009980189	0.010007237739652147	0.017442129954706256	0.007232561488751254	0.01646594783489791	0.015546430553777154	0.004500643321255649	0.04534989620240379	0.013112114764443763	0.01727016904748023	0.01701471298658363	0.008349122088824795	0.01318079643801787	0.006050301575034531	0.002070249389853402	0.011564958197200347	0.0037954189793475072	0.010034253769356103	0.002651449071337361
ES18_615_Control-protein_14	0.15573283783683828	0.04222729622569729	0.041789299529082564	0.038005850807619146	0.026105084548857033	0.0179922658171021	0.044184790786436896	0.018936559258132243	0.015198332296290492	0.018254540337698574	0.02142020373372582	0.019492868697943196	0.013440876831923841	0.016632119150899884	0.018425062595620798	0.1757522420615392	0.01818302685736663	0.012469637298467971	0.019116347886953686	0.01296732204369962	0.021790823514067022	0.00911696381433086	0.020733522414819527	0.019061287181181774	0.005387839630459465	0.054039465228270384	0.016718718236314916	0.02398292202000669	0.021830471428898112	0.008803613244301232	0.014757881705742805	0.006133426088965971	0.0025692853738538374	0.0077376534050331534	0.0026764270570504983	0.006755663479109083	0.002253971688677842
ES19_615_Control-protein_21	0.17966348173982527	0.04209346356558593	0.0423706118856137	0.03369064210756762	0.024728459479539926	0.017398180947753146	0.04099583744726618	0.016054943085997694	0.011333280612733893	0.018138727772116267	0.0213194920408158	0.020102699807529902	0.01230064175257161	0.011676770683291895	0.018389811123563575	0.19871099930299854	0.01865372940671426	0.011889409104049332	0.011216185806708683	0.01304501989983126	0.015079105144251403	0.009266090343910918	0.021742302468216033	0.018357065285682293	0.005612935934953237	0.04830597758807807	0.01448733337711418	0.016886136615515912	0.02134281521894843	0.010808293592836814	0.015560654540809066	0.0067279706266840985	0.0022083984633282233	0.008729872758773386	0.0029146669206514472	0.0075461855498903194	0.0025631310720107313
ES1_48_Control-lipid_0	0.18730314581882712	0.04016172635025796	0.04063243665162678	0.03282733216432967	0.024250081720890045	0.017025884155220678	0.041063532068006364	0.016938796217872146	0.011786319416680945	0.01798624132107945	0.021785634864987368	0.01995601856633812	0.012442344747523969	0.011617247300172677	0.01855133064292366	0.1888854728814239	0.018398521692390014	0.011905872926952664	0.011451010604880407	0.013103645987129618	0.01603378039824706	0.008992902940696355	0.019912859404828884	0.0187489898811918	0.005080710264913404	0.052358371722911294	0.014231606926366946	0.018106837861298485	0.02128312733998199	0.007842926981017665	0.014720241140422615	0.004388502934053368	0.001756340913224364	0.01297006726834305	0.004503438758344746	0.011306363616847101	0.0014439585072560455
ES20_618_Control-lipid_0	0.21862517554705224	0.03761113154784442	0.03815291330066832	0.030916835443316547	0.02143532359339776	0.015554917989301493	0.04087224875151644	0.016395452092910583	0.01077897199663295	0.01652623436640646	0.01931471071531579	0.018123622002778925	0.011470936497439618	0.010944207205272127	0.017031512032599463	0.21636794743343155	0.016773344705259038	0.010658231818961781	0.00993251946633568	0.011138906350384236	0.014511715162404513	0.007095915839032383	0.016644004647652876	0.015710068369793297	0.004421246348442906	0.04294960583598749	0.01321898762042476	0.015726402800129453	0.017803845349245825	0.008764986946664229	0.013830519206907749	0.007050085422981302	0.00155134355870809	0.01002809030596108	0.003438755468962777	0.008771760019805577	0.00298106024404985
ES21_618_Control-lipid_14	0.20763062540227784	0.0378824761834547	0.03922375596414022	0.03210298361010371	0.02186345156441514	0.01612796097098652	0.041417822308515755	0.016905278758226838	0.011187173721453735	0.016952509267850708	0.019665398819516157	0.0189073915808191	0.011770006698365473	0.01128313532492893	0.017420615759735792	0.22707583243318488	0.0168963207251114	0.010904442432617402	0.010038408286959724	0.01117412318589977	0.015054633998109324	0.007330808673631479	0.016549564509236808	0.015891474959705523	0.004412672545965775	0.03921843571097014	0.013431077651080639	0.01463434915508923	0.017266146528806123	0.009584185988532747	0.014197269894654743	0.0069295767030751855	0.0013504803324639848	0.008343324091755481	0.002950709415593077	0.007247488355466395	0.0027938604702824905
ES22_618_Control-lipid_21	0.19615874020802543	0.03926916555724757	0.04019763130905539	0.032649334797696196	0.022945000903781505	0.016687146819297366	0.04179081485070965	0.017188301095071152	0.011310853999879274	0.01765308091375332	0.02056282754345049	0.01927235196852827	0.012146704107901578	0.011466329390443102	0.01767294764335561	0.21384037263973887	0.017377289161321148	0.011255319971524944	0.010410486742720293	0.011449689070765103	0.01532530349882389	0.0074318142736131965	0.017583668902984937	0.01644088997689128	0.004474478097532803	0.04396605600192409	0.01394144987503131	0.015852202757897636	0.01855881815455341	0.009234283535732916	0.014644475758054127	0.006238363032749751	0.0016007523457574682	0.010945783507076428	0.0037638834104067784	0.009441105251358935	0.002595779376277284
ES23_Blue-010_Control-lipid_0	0.17759770768324434	0.0421793121343503	0.04258735761356715	0.03540466429995828	0.023768309033550362	0.017910375124494855	0.042671119012703464	0.018330453428857238	0.012368941317807577	0.017860660263976987	0.02172350938694741	0.019420935177565078	0.012331772266639777	0.013383724440854745	0.01831068123332153	0.18822143212989803	0.01783395162984951	0.011040568720161396	0.013874404984324039	0.012316449651486896	0.018478940052409364	0.008410409488860644	0.02001716779703294	0.01825187763091895	0.005187653134845916	0.05170024321138728	0.014680604269074624	0.017947845275087054	0.02039651961628737	0.008486911046319719	0.014125131590206315	0.006798044374851074	0.002148210571139105	0.011098245987680104	0.0036631755972700185	0.009628445875209432	0.0021620388410005125
ES24_Blue-010_Control-lipid_21	0.1764382218181177	0.041207481312903374	0.04025200438907356	0.03384283459292792	0.023181875831957313	0.015317367888579155	0.04112500971600815	0.015960780109896412	0.01084456739166283	0.01786878082613882	0.0207543092001033	0.01780522161790155	0.011762229827833261	0.011756621965037517	0.016399572221936283	0.2087783858438857	0.017002515224215628	0.010994899273214807	0.011507077215455137	0.011643168212402875	0.016121473675549884	0.009084871494640726	0.02374715869142487	0.018414245807175912	0.00463559315249701	0.04745550479850928	0.016211703673450588	0.01940969804653135	0.02164578446046608	0.012095357457213499	0.01387525194995679	0.006295211850342214	0.0028110827091439054	0.010893854846326347	0.003701261472786935	0.009487948208948433	0.002270474445977626
ES25_619_MG-lipid_0	0.22206619934713448	0.03945079153823558	0.04057980307190925	0.033135158128620744	0.02136994139686889	0.015289275802711062	0.037188312856175715	0.016387178211553825	0.011827434981413672	0.015064857141881915	0.01832987204230511	0.01797501497441618	0.011121122690287793	0.012518215618168892	0.016490986016540022	0.23944168788123424	0.01473854349780691	0.01011543661576522	0.012111872719604363	0.010225567041114695	0.01582811883236688	0.006451775919828441	0.013213910030532528	0.014918176931062843	0.0038951923046746132	0.03555415602673891	0.012897034500912851	0.012972321790129918	0.014698225338968621	0.007562667190069674	0.013570702828206592	0.005836053491842342	0.0010600354107974824	0.008429851225764807	0.0029938981902804967	0.00725536722317409	0.001631362047971874
ES26_619_MG-lipid_14	0.19645362517831697	0.04161898867401319	0.04215094420668336	0.03495518040414763	0.023290785254438482	0.01708676666865938	0.040001345714675667	0.017746572001340374	0.012978273982121423	0.01648271434563381	0.02001323570003785	0.019801480152630654	0.012101384108748663	0.013625913556915179	0.018052695617732872	0.21134025424155062	0.016213007434969996	0.010826051277437956	0.013719614063026821	0.011157783986828661	0.01804732058562943	0.007511095182702866	0.01573434183514553	0.016836994566567655	0.004189555536868911	0.041773092110486444	0.013928273499864795	0.015301956757993335	0.01684695046114898	0.007416692584603408	0.013961110687426092	0.005942161293733166	0.0014279400061705829	0.010703058572818253	0.003660742153586835	0.009339929713916392	0.0013306369624821147
ES27_619_MG-lipid_21	0.1891154397862205	0.043117013537092436	0.04208348057246937	0.035096039340972975	0.023736419616099045	0.01764628317259364	0.04126368511403758	0.018329703741917495	0.012832680696050933	0.016951509314752523	0.020895569517968712	0.02020199193108468	0.01247023316720365	0.013364208710549918	0.01866490789255338	0.20192387906702783	0.016997893028277318	0.011256018145760154	0.013056168939099968	0.012208475539102892	0.01728774045271949	0.007695780350567881	0.016178876274525134	0.01709644995533621	0.00460162552006187	0.04526360891383473	0.014113525752689171	0.015396560210890382	0.017540345479441024	0.007719559057233756	0.014212669529651539	0.005569239440719402	0.0014182807898024626	0.011914057456758642	0.004151929210372689	0.010314304619881066	0.0014961851144889991
ES28_Blue-098_Control-lipid_0	0.16484880225435442	0.045156211797735685	0.04361497903129069	0.034028745849186734	0.025957272921001633	0.01926193651040594	0.04617908884332457	0.017145090602608253	0.011859106766681954	0.020268393652088303	0.025000663983482	0.02189181276481979	0.013790953804143946	0.012434575196778125	0.018716288246570074	0.15919495275693613	0.020151081060135755	0.01325856109140535	0.01188182643395566	0.015117000932143087	0.01659094296430609	0.009744730597662217	0.023692184802024438	0.019204621205406756	0.006040566211926336	0.053403730793186416	0.01632664232539721	0.021182534659527744	0.02518554708481248	0.012232567930092732	0.015346792760080401	0.00449726889822165	0.002666864451580467	0.010517652713571938	0.003659477549722378	0.0091320713746403	0.0016837637067004987
ES29_Blue-098_Control-lipid_14	0.170247599742504	0.04267818715752519	0.04492665658878818	0.03452021953407548	0.026118952271610738	0.01912184682362549	0.04484540119957611	0.016588596410626065	0.012001756490184878	0.02023253235696106	0.023976861292117322	0.021938429001793425	0.013416042968358034	0.0125316039640123	0.018435493886603985	0.16359259873981488	0.01970049120600001	0.012890245360008077	0.011888370182956742	0.014082513845204632	0.016681098117450804	0.009818263577097086	0.022799759950179507	0.018954968543215843	0.005701793694353496	0.05158335496156712	0.01614356781058525	0.01887258157394389	0.02417104638607723	0.012458785794544944	0.01558379302201627	0.005568634514500092	0.002380745184578426	0.011366413991125852	0.003911693596468843	0.00980627279891871	0.0019224850387497183
ES2_48_Control-lipid_14	0.20594996585494366	0.038001381597018706	0.037639470139023405	0.030568209442588836	0.022131724892343937	0.015357861824837057	0.0376803585589635	0.015394200907520483	0.010889411562135076	0.01677607600307464	0.020493296095506274	0.01841117900079313	0.01154302563518175	0.010722977006214628	0.017351561604505645	0.21025901134447877	0.016927294193794316	0.011278496689856608	0.010584105427609616	0.011664522972234416	0.015049652568003554	0.007859897764490153	0.017471112403612307	0.017384163334332743	0.004426994565989054	0.050874593402982685	0.01358012764950927	0.015913036693185743	0.01937294671530342	0.007533179712558635	0.013549227750000682	0.004005274339218496	0.0015883527177924302	0.01493983445862692	0.005097460096111145	0.013148263179271528	0.0013166493897520117
ES30_Blue-098_Control-lipid_21	0.16989789276052308	0.044004321079221864	0.04443581606548786	0.03494472649497488	0.026043349714442526	0.018854429608304045	0.04468127309825584	0.016437141256751015	0.012072769716240573	0.019772836724121126	0.02440639424868539	0.02190772823974459	0.013370468125494821	0.012426636070651101	0.018715581769839677	0.17430020086891998	0.019526933378789774	0.01314420253295174	0.011789792673978625	0.014134852775692961	0.01638920728744509	0.009785953404046005	0.02185277228610831	0.018696717625494574	0.005709051785602097	0.04839474239634766	0.01574488071679345	0.018279995585076123	0.02389194463397438	0.012746924843210768	0.015630684208912542	0.004842521066734038	0.002146465888100187	0.009407554735735579	0.003231169065028886	0.008127158376854635	0.0020194453325651203
ES31_Blue-055_NA_0	0.22024731264575997	0.042073417622585305	0.0402692293783909	0.03119247967633998	0.02277520090731464	0.016900500341692895	0.03953652321913786	0.016340313597335333	0.010827842675334183	0.017105363795584128	0.020874559650279435	0.018588653273574934	0.013095346409161789	0.01082049663199463	0.017522050677275167	0.19019620434552031	0.017165965972097734	0.011183026551839323	0.009454443571212588	0.012131899419990735	0.013630363571449377	0.007032994651780172	0.01764285823672053	0.015393467593696584	0.00435125986680862	0.04483170139640026	0.0135051162135477	0.015634224780518458	0.01920446618844675	0.010557154383460202	0.014789354727413748	0.006107650570617054	0.0016756807444310879	0.012520746406047495	0.004158139358109811	0.011142253330267084	0.0027644072639563992
ES32_Blue-055_NA_14	0.18595781667861266	0.04273512292246109	0.040700094526151795	0.034155123873779974	0.02267669008035094	0.015909275207440936	0.04133026528509457	0.015910910589376694	0.011595406638202485	0.016206796369740446	0.021641966715049945	0.019376844384016125	0.012673091056592187	0.011564614117806824	0.017388047804667055	0.17901205910197154	0.018075704390470074	0.011143105182956794	0.010547836917432439	0.013120744584230987	0.015971796289208647	0.0070264184869857325	0.018518968208702365	0.01691246367502017	0.004481312313095076	0.05851837688902349	0.01485381907246753	0.019756887779521337	0.022566473945154174	0.0070553496845203	0.014207509676000821	0.007446464185366927	0.0018318859862497302	0.01523078536775151	0.00515215243859816	0.013236673797111225	0.00595620087822377
ES33_101-LS_MG-lipid_0	0.21832754110034447	0.03626048573964943	0.03857718009437655	0.02959709973715128	0.02165243583872553	0.016073318344084656	0.039550945434710084	0.016257225168868704	0.01014287005704492	0.016289353658716026	0.02027308755896755	0.018600093254249946	0.011619001487978158	0.010697144066095022	0.016462973087565246	0.22978203844112066	0.01696499382306236	0.011234150320015457	0.009009896014415833	0.011733711708569856	0.013427395923524649	0.007154219325732465	0.017065868908938044	0.015498291632960532	0.004122629443330901	0.039714308863542894	0.01296104095134991	0.015600234180062416	0.018134784812689125	0.008479859654384102	0.01439395066792828	0.005239915992057335	0.0013827704348654938	0.00898540719805012	0.00311352276416531	0.007893268779976169	0.0013734039858709158
ES34_101-LS_MG-lipid_14	0.20401391203607713	0.04048435455395671	0.043193989755927475	0.03313743050347874	0.02442370861745844	0.01877616953677485	0.042471468591063044	0.017991916257617944	0.011758747145045118	0.018192935551797	0.02295758785617421	0.02118209449061902	0.012817675556690137	0.011620273716939765	0.017997770749599545	0.18294787889325553	0.018053998737260674	0.012153382852615685	0.010124914402071748	0.012709989070974514	0.014658382085824163	0.007693921372522579	0.018696557487511537	0.017345752134891926	0.004396350508615772	0.04439750603614511	0.01435672882136678	0.017162578869359485	0.02017420639902981	0.007821115296771488	0.015421760371370996	0.005717126160086517	0.0018270761867984844	0.011172348569806945	0.0037163252701042774	0.00984873608920998	0.0016635007766639136
ES35_101-LS_MG-lipid_21	0.20003472766809263	0.03729140864189628	0.04123900053057207	0.03235346508441311	0.02390481394753268	0.01886434604714275	0.04365594511356475	0.018410819687609756	0.01130169283023887	0.01661077295682134	0.023283414648024407	0.021293641891949877	0.012667749039301339	0.011305418165938736	0.01739087599206743	0.21264221718498688	0.017527770991728933	0.01277639357657218	0.009362311891890227	0.012811019241425414	0.013611312265687748	0.007023621533212022	0.015805479556366624	0.01580226423686376	0.0043160785910124014	0.0402663552936477	0.012607356469190686	0.015212042449224616	0.01702989539767371	0.00923433108836769	0.015848254393063317	0.00557172738073177	0.0012673791622504992	0.010802287187592628	0.0037166765118271535	0.009363664543543154	0.001657718949897938
ES36_AR17-21_MG-lipid_0	0.21454933257415196	0.03826961799880304	0.03913290926583879	0.031834385859602916	0.023426438443431726	0.0160377590130202	0.04069605062845776	0.01622473445088045	0.010515775356190636	0.01671584689113615	0.020317839795633723	0.018683003274855677	0.012315011896820485	0.0107648331935741	0.016073236403793684	0.19659119441451145	0.01789156495115863	0.011524872266524997	0.010076003785921874	0.011875616583518529	0.01416459404707346	0.008117513449760428	0.019771089873576567	0.01664288945154005	0.0044643617350985645	0.046949283631616705	0.012866968729805393	0.01702879558894781	0.019487355708639277	0.008561872927559938	0.013847275913518234	0.005658771270246311	0.0020771812032069083	0.012743653543264654	0.003954994763291948	0.011262584748695726	0.0023035422493668293
ES37_AR17-21_MG-lipid_14	0.19283995099129242	0.04004947656800355	0.04287345486164799	0.03404045188256761	0.0258942544033114	0.017686921555078138	0.04195233548126356	0.016828165293594634	0.011374006839378267	0.017913342757556364	0.021380409884092844	0.02072359656098038	0.012873275851324263	0.011581869286310833	0.017258338173171035	0.19056016188935104	0.018547596175817693	0.01232241076941016	0.010559274182307862	0.012520056583047652	0.015064962934174989	0.009257935997374544	0.022708451629870362	0.018859291187740514	0.00482523259366041	0.04536235608455159	0.01383075636115049	0.017690506146373727	0.021294401617104504	0.009150770968305208	0.014882280322734677	0.005330484573492118	0.002293732833219633	0.009462619448968514	0.0032901286308114216	0.008206225680891199	0.0018574321660767676
ES38_AR17-21_MG-lipid_21	0.18413319244725646	0.040497782987763284	0.04162145472241412	0.03422745983244764	0.02537918929041447	0.017202353523521636	0.04332349963053252	0.017498911091567083	0.011406202514867429	0.01790762133989153	0.021056748675549016	0.02025499447680046	0.01331772786775464	0.011666260689922665	0.017098057693097343	0.18310933707207203	0.02000002014576886	0.011981150907629102	0.01118295184456141	0.013445037276486398	0.015406453033428408	0.009403499782218314	0.02197789618091327	0.018608160825805877	0.005211828908147322	0.050934926618740675	0.013674367228806696	0.01966267332101163	0.021621730837951998	0.008665975034770708	0.015035166513371192	0.006566738517933852	0.0021936609205206164	0.010774443053925543	0.0035737527413799365	0.009389054080901734	0.0028902186544723933
ES39_LD19-239_MG-lipid_14	0.15300885531789082	0.045460011538826346	0.046958093484697955	0.03974738650027415	0.02693678315934742	0.019313703614486782	0.04331348195979719	0.019539779485883677	0.015208727944330404	0.018742386132205042	0.022236276591561594	0.02071726848209478	0.013895339150058495	0.015118357155733711	0.020829974256466318	0.1660290753637742	0.019170725344011184	0.01217496109961343	0.01661812281591758	0.01384309819102307	0.020778019643402364	0.009185486249763808	0.020151173950332696	0.019445926730273882	0.005533177745149863	0.05257019963342447	0.01608691667731969	0.020473714052599214	0.02112924015817156	0.008349218566998079	0.014789735065033121	0.00775577226804095	0.0023367205732811283	0.009233626734487748	0.0031866412319666608	0.007959822407312186	0.0020841748802813264
