Sample	NC_066313.1	NC_066314.1	NC_066315.1	NC_066316.1	NC_066317.1	NC_066318.1	NC_066319.1	NC_066320.1	NC_066321.1	NC_066322.1	NC_066323.1	NC_066324.1	NC_066325.1	NC_066326.1	NC_066327.1	NC_066328.1	NC_066329.1	NC_066330.1	NC_066331.1	NC_066332.1	NC_066333.1	NC_066334.1	NC_066335.1	NC_066336.1	NC_066337.1	NC_066338.1	NC_066339.1	NC_066340.1	NC_066341.1	NC_066342.1	NC_066343.1	NW_026108265.1	NW_026108322.1	NW_026108432.1	NW_026108550.1	NW_026108722.1	NC_037521.1
ES14_209_MG-lipid_21	1.9468498717511549	0.5700150559105092	0.2991647514199271	0.3304603636086641	0.32562298278743645	0.8591630271646614	0.6262992618706342	0.48361217894900427	0.41947571093402525	0.529754980546257	0.7591672633767613	0.9167745383438636	0.5627808998283075	0.6374291452343591	0.9700382372461365	13.730519942856308	1.1536852759580563	0.9119161679419916	1.2166484034993241	0.9660138234107388	1.156900659569121	0.9178782563522903	3.4510778781360427	2.482217831211611	0.552964415828143	3.1585867248430533	1.8996361476265584	2.920332611633672	3.128201476880114	0.42340519053821085	0.19071197578909357	474.504414081064	175.3196534567357	1359.2022490627012	519.0105974009068	1994.1353291353728	113.91180945438633
ES15_601_Control-protein_14	1.8181947601807784	0.5744184711738798	0.27983574889935053	0.30341583738833217	0.34390831541108113	0.9357537226086264	0.6658226170551458	0.48791741638759356	0.3785406598831558	0.6308110420955346	0.8582447514192747	1.0254143299216167	0.621469400713809	0.6138690981689382	0.9816877012226483	13.327096377210873	1.3786221662598417	1.1051879357644827	0.9094719583997015	1.246262629490865	1.0115380468654547	1.1145715804494885	4.347949878416817	2.518962846901694	0.6816025007254131	3.01176216097939	2.18598166067268	3.2475175583108227	3.616447143122466	0.5076670312810065	0.20265483684655236	422.0560816010388	130.3799347642703	1220.5748580429931	532.5768135218257	1755.558014822583	156.39775995829274
ES16_601_Control-protein_21	1.8802944071303664	0.570184512736653	0.29433025986472483	0.3088162760505939	0.36551250686250036	0.9543575797410436	0.6605401815658631	0.476415241261164	0.3957347642840901	0.6403218865495512	0.8920683767024212	1.043979337803756	0.6229277986871087	0.6254592831701602	1.017795516783387	13.305845615029053	1.3612682204815383	1.160165945022042	0.9055710236592145	1.1667552482853185	0.982774730711986	1.1685149716440177	4.600081894718754	2.6043765279512683	0.6441904674831606	2.6499039696817404	2.268854660526404	2.9677065257708213	3.7087897515227106	0.5250164818456199	0.20465082617697877	290.1802648234729	131.1727257745632	957.3531332970463	420.77974694864395	1373.6202656429996	122.26305126201449
ES17_615_Control-protein_0	1.8792928453201356	0.5505347550152124	0.2814822112774004	0.3176526125603265	0.3138005503867642	0.7665981552583845	0.6183558342744789	0.4679153686810493	0.4036927378276156	0.5043444724780569	0.728910364656067	0.8089404035007736	0.5108172403094278	0.6503912881271094	0.8875688169543211	14.638930343249012	1.1187137619720169	0.9238129809532726	1.4042329442963435	0.9425342782536933	1.2411961403944225	0.9700940839388926	3.8389403132456192	2.525584619660911	0.6327869874731161	3.0335455789236963	2.113729252034643	3.351394589843886	3.2452247600875417	0.46601322161148	0.18305428990954997	491.907397794369	187.1174946054784	1260.6151023639554	516.5905466079405	1806.2566110069463	165.72193769411632
ES18_615_Control-protein_14	1.4244509359102182	0.6153108667896212	0.29093464761098337	0.3542543581104014	0.38366518144379685	0.9728242666911738	0.743881038434357	0.5657108551910344	0.5156385988517513	0.6243768301381308	0.8966526941585254	0.9975674094194386	0.6783913727807948	0.833100138596681	1.0629704586470194	11.319473838931184	1.366701131803861	1.1676464502898032	1.7484711385525202	1.2213305850537806	1.5506527076630483	1.222846521736845	4.833900594846981	3.0965882212773317	0.7575261058002537	3.6148082919301414	2.6951292318194566	4.654050280893189	4.163736788349357	0.4913810249929863	0.20495677699883652	498.66566642508644	232.22238076161122	843.4274100189989	364.2857149319763	1216.0806474861558	140.87864624417085
ES19_615_Control-protein_21	1.6433387991125705	0.6133607374311669	0.2949817100768569	0.31403209086299344	0.36343298851558997	0.9407026771564433	0.690192837602382	0.4796254408953786	0.38450777503859135	0.6204155864556969	0.8924368887486612	1.0287761375753914	0.6208411362562435	0.5848875411697497	1.0609367465102935	12.798152283773296	1.4020808137447553	1.1133143654540858	1.0258851368287019	1.2286485777562741	1.0730413747775407	1.2428486695691103	5.06909181815295	2.982184340466902	0.7891744729879485	3.231283795973365	2.3354204026815597	3.2768704661209864	4.070725874313544	0.6032739327242935	0.21610564891812925	547.0038943290584	199.6039653840097	951.5822931456439	396.71229603701505	1358.3817841044233	160.20185053125243
ES1_48_Control-lipid_0	1.7132169750870898	0.5852126198244826	0.28288063624013965	0.30598513747836414	0.35640229343289126	0.9205729526476705	0.691332522635995	0.5060296732736151	0.39987816499576767	0.6151999521435714	0.9119496919111267	1.0212695756601842	0.6279932060560767	0.5819060246067398	1.0702550582763248	12.165330830242148	1.382898491970275	1.114856024117537	1.0473633179461261	1.2341702909718648	1.140976841585008	1.2062063977989699	4.642567770023774	3.045854179473461	0.7143439533576114	3.502356573227661	2.29419619978416	3.513755903645311	4.059341575157176	0.43775951895345905	0.20443402657257187	356.79825736468763	158.74517967079933	1413.7762020711623	612.9583854767592	2035.2479116829206	90.25087615643983
ES20_618_Control-lipid_0	1.9997120725932624	0.548046880149511	0.2656183403777198	0.28817730591578666	0.3150339276004193	0.8410392465411464	0.6881121377575546	0.48979780847679205	0.36570157232071127	0.5652619916430949	0.8085164648790228	0.9274948151944913	0.5789640404334804	0.5481935559035297	0.9825743637390614	13.935363167079228	1.2607443949039976	0.9980279499633531	0.9084749724528327	1.0491207794429618	1.0326654426295978	0.9517659803210484	3.880453227253786	2.5521682878473593	0.6216238341960322	2.872985338682412	2.130957615726829	3.051816176040817	3.395736372262079	0.4892250659341486	0.19207760960472076	573.1927791759624	140.21669147713658	1093.0918963999711	468.0454455829069	1578.9962951033633	186.32342795769964
ES21_618_Control-lipid_14	1.8991475579977986	0.5520007516463667	0.2730734840737081	0.2992334498652014	0.3213261039530425	0.8720231217299161	0.6972972400721628	0.5050283725356453	0.3795507605955874	0.5798422641017525	0.8231963174775073	0.9676050216326951	0.5940587880977128	0.5651704101996414	1.005022361684733	14.625013681367127	1.2699877110380693	1.0210829067497853	0.9181600622959014	1.0524376862166955	1.0712999881337393	0.9832718513127602	3.8584350562873047	2.581638569903592	0.6204183641657656	2.623399880174601	2.1651474401690245	2.8398956865687643	3.2931808059744365	0.5349493445565878	0.19717102615470436	563.3950641223602	122.06186248050453	909.447329998143	401.61800269662905	1304.6135822511765	174.62299230536433
ES22_618_Control-lipid_21	1.7942169741300078	0.5722067585854804	0.2798535469961013	0.30432601548735105	0.3372215829641068	0.9022577552306064	0.7035768234916374	0.5134833830806894	0.38374690029234254	0.6038045603557964	0.8607628081203581	0.9862822411917724	0.6130715560870159	0.5743465710956321	1.019579779694611	13.772572545363417	1.3061390136394555	1.0539387872365535	0.9521921088469345	1.0783919304507206	1.0905610497404246	0.9968196013235078	4.0995305027850995	2.6708934064022474	0.6291081771532792	2.940977730402809	2.247421636099331	3.0762285194699848	3.5397327148926503	0.5154192469553966	0.20338180045449106	507.19735006250556	144.68245704600358	1193.12320554407	512.298272978776	1699.484502530552	162.2424479932098
ES23_Blue-010_Control-lipid_0	1.6244436590178482	0.6146116713525981	0.29649068109800164	0.33000857392150734	0.3493217032453012	0.9683965168016211	0.7183973434603108	0.5476040469614356	0.41964496143767765	0.6109045877625191	0.9093491107984126	0.9938861382486337	0.622412363523494	0.6703885767925492	1.0563716203248734	12.122562716295418	1.3404633930448129	1.0338296589316953	1.2690183722925354	1.1600280002257317	1.3149763894197912	1.128077307235713	4.666886667171821	2.9650961527874506	0.7293800385716344	3.458333036159643	2.3665765010869375	3.482902303325052	3.89023843837859	0.473704027339503	0.196169172726637	552.7010971357331	194.16394079218506	1209.7420728426473	498.59103682932914	1733.2075125438657	135.13262237385734
ES24_Blue-010_Control-lipid_21	1.613838119757819	0.6004507347413292	0.28023208918400283	0.31545068431807616	0.34070292247587775	0.8281951442537088	0.6923675407004036	0.47681241573006444	0.3679270479140163	0.6111823428178504	0.8687782567806036	0.9112003512024472	0.593666271899383	0.5888872788631754	0.9461167752292885	13.446550945658235	1.2779696682367019	1.029553209959083	1.0524914339966445	1.0966148135144582	1.1472171664541295	1.2185420205556665	5.536512427929555	2.991473562525234	0.6517608298942484	3.1743939640920176	2.613396305286507	3.7665848460898266	4.128511350030547	0.675112477121759	0.1926988558665119	511.8193269313917	254.07699972853783	1187.462825898	503.77486590284775	1707.9166593974176	141.91010822719755
ES25_619_MG-lipid_0	2.031186292421272	0.5748533035879341	0.282514204351111	0.3088543980546275	0.31407300857916515	0.826676232566195	0.6260905685574835	0.4895506345084762	0.4012731056890276	0.5152771625427783	0.7672909816649593	0.9198896991593647	0.5613081484988293	0.6270353808711973	0.9513905789231599	15.42144720391182	1.107801480886686	0.9472010592465987	1.107808876950951	0.9630976800563956	1.1263417974441357	0.8653683291126231	3.0807465455648035	2.423522112046389	0.5476610404700638	2.3782888575070262	2.0790573892018522	2.517367892904242	2.803399906714766	0.42211658468104657	0.18846929178161637	474.48839548870296	95.81027833345219	918.8790469171744	407.49638209150083	1306.0318498385216	101.9640477326529
ES26_619_MG-lipid_14	1.7969142162643723	0.6064469735178175	0.2934523966047169	0.32581891297174004	0.3423035590591063	0.9238648107767351	0.6734498921320844	0.5301611706084425	0.440317982341299	0.563773436351376	0.8377568174580192	1.0133609149388296	0.6107841534998016	0.6825197901590455	1.0414880297425657	13.61155027634102	1.2186274477365537	1.0137424242731503	1.2548604661904579	1.050898774520543	1.284261997446017	1.0074534467456038	3.6683706142508714	2.735242303469214	0.5890482843876981	2.7942859741985835	2.2452975477943102	2.969449514464728	3.2132273292884075	0.4139688901757942	0.19389125803233556	483.11527335032383	129.06298038831508	1166.665460290808	498.2598233297719	1681.2719889168463	83.16800732616883
ES27_619_MG-lipid_21	1.729793593569459	0.6282752945177486	0.2929827187477587	0.32713186587737986	0.34885302599931495	0.9541173225045284	0.694702235450686	0.5475816508104756	0.4353783931437438	0.5798080617863733	0.8746914332455075	1.0338575131289416	0.6294007975062303	0.6694110370410445	1.076807506090503	13.005080559680165	1.2776222475091268	1.0540041636904083	1.194178653008392	1.1498584304869524	1.230209657981953	1.0322250285725625	3.7720112425992474	2.777391949144812	0.6469850069138506	3.0277736490037745	2.2751610071092054	2.9878079624537466	3.3454789096504753	0.43087363526480027	0.1973848955716596	452.79562464824943	128.18994143198776	1298.667967866729	565.1147849380876	1856.668301981281	93.51516459531567
ES28_Blue-098_Control-lipid_0	1.5078324771870795	0.6579892701084642	0.30364492102094737	0.3171835720538313	0.38149280100524624	1.0414741228965287	0.7774564041450532	0.5121925126373741	0.40234764430685055	0.6932585069999189	1.046531255967749	1.1203358154051992	0.6960605472500729	0.6228458457902654	1.0797717184610787	10.253087425143956	1.5146271029567988	1.2415206171419277	1.086767761076382	1.4237986479007307	1.180624982515074	1.307048065484556	5.523695584203867	3.1198734510157276	0.849298960845077	3.5722827395824317	2.6319249099527666	4.110615933286402	4.803652054573688	0.6827709942478736	0.21313554642135135	365.64125167481996	241.04197159912533	1146.4556659926106	498.08769940744946	1643.8556041910635	105.23927731061093
ES29_Blue-098_Control-lipid_14	1.557213983628525	0.621880979368171	0.31277674309669645	0.3217646218413949	0.38386899470310865	1.0338996101476314	0.7550028645509897	0.495567802680105	0.40718736633158814	0.692031910144453	1.0036747335503866	1.1227214488117165	0.6771379516679812	0.6277060009332907	1.0635722560142271	10.53632158518754	1.4807591629016386	1.2070318388352197	1.0873662831546569	1.3263652136987174	1.1870404964695318	1.3169109485634087	5.315631901830917	3.079316300504186	0.8016678055786354	3.4505141465223326	2.6024125113647494	3.6623537157866584	4.610155826382371	0.6953975332633406	0.21642699507250526	452.7464423589522	215.1813575773678	1238.97318888735	532.4165643261915	1765.2179703166034	120.15993414833135
ES2_48_Control-lipid_14	1.883774968000724	0.5537333701094339	0.26204377925837213	0.28492774624315775	0.32526890424712696	0.8303846118975277	0.6343744929991784	0.45988642612760294	0.36944849018664133	0.5738075548976921	0.857852212082013	0.9422108374493238	0.5826025418294095	0.5371121712751253	1.001038520290679	13.541911900503688	1.2723157873829425	1.0561090358365395	0.968072090809891	1.098626117099797	1.0709455055196904	1.0542378842620668	4.073288607250632	2.8241322270723246	0.6224320291594475	3.403103663310666	2.1891749404887015	3.088033761274102	3.6950118644923906	0.42047071649922796	0.188171046891012	325.6406400942561	143.56172863027285	1628.4867289811498	693.8100145704934	2366.806524601419	82.29375042207492
ES30_Blue-098_Control-lipid_21	1.5540152976949975	0.6412046085315682	0.3093595402172801	0.32572147158297915	0.3827578675294245	1.0194406221002004	0.7522396562099907	0.49104323074209844	0.4095966543817144	0.6763085176759946	1.0216550425859274	1.1211503060446444	0.674837686543848	0.6224481762559894	1.0797309607219807	11.225953880948808	1.467713937772603	1.2308121769810398	1.0783499202814812	1.3312947694218638	1.1662693078268365	1.3125772269937206	5.094847215993137	3.0373623263392493	0.8026882876226836	3.237221452158694	2.5381424384058384	3.547358345929611	4.556922608918041	0.7114802548851211	0.21707821770238783	393.71127325797096	194.00624929824087	1025.4516595706098	439.791075127337	1462.9621578562253	126.22018548190665
ES31_Blue-055_NA_0	2.0145493717815675	0.6130686399571206	0.2803520085474192	0.29074659903149225	0.3347260405217258	0.913793572124392	0.6656242889207991	0.4881506008156417	0.3673596232041354	0.5850704880796173	0.8738119572749852	0.9512932641193511	0.660951672918481	0.5419969134427414	1.010874299514528	12.249749614000867	1.2902552092457424	1.0471692916325719	0.864747901277754	1.1426460888761538	0.9699477472641398	0.943326443152548	4.113330152927932	2.5007351278099703	0.6117837887367429	2.998882488279403	2.177082774634644	3.0339283999931412	3.6628774889211435	0.5892563880304383	0.205393872864809	496.5700406119641	151.45478810105632	1364.7988815172419	565.9600417151371	2005.7065728965067	172.78209614166676
ES32_Blue-055_NA_14	1.7009115719395946	0.6227106132307512	0.2833516663867288	0.3183615476820618	0.3332782316004227	0.8601989957571431	0.6958231579650509	0.47532261345307153	0.39340100712881176	0.5543359600863261	0.9059357232622974	0.9916297469815795	0.6396394927775721	0.579269637076928	1.0031434658081546	11.52942515036854	1.358634392524087	1.0434310879021296	0.9647548021908462	1.2357807267681717	1.1365660020198831	0.9424443907051522	4.317590115609784	2.7475025852688124	0.6300690626020258	3.914411682558127	2.3944994718200676	3.8339593917351547	4.3041149182140375	0.3938002344557451	0.19731323576335355	605.4195439294123	165.57324824242946	1660.2012500226326	701.2541326650636	2382.7212370082198	372.2768660748863
ES33_101-LS_MG-lipid_0	1.9969896816572148	0.5283660784584833	0.2685720608638611	0.27587598610506875	0.31822481590577806	0.869068648180767	0.6658670967400835	0.48566841673543987	0.3441203417974051	0.5571597429612593	0.8486342522521881	0.9518787167822004	0.5864372145015324	0.5358182035131858	0.9497744695717898	14.799309199593637	1.2751494259401195	1.0519564787020494	0.8240874897090972	1.1051426761505345	0.9555044045139539	0.9595861513087027	3.978808434959037	2.517764244585038	0.5796385271396063	2.6565698306190364	2.089375504093173	3.0273322911675282	3.458856622465719	0.47331044801010735	0.19990251961640465	426.02065506120033	124.98037224630265	979.4363128345642	423.7783589554942	1420.8599108612714	85.84104904589037
ES34_101-LS_MG-lipid_14	1.86606634782425	0.5899137647570784	0.30071401842492357	0.3088755789696603	0.3589540796433808	1.01520917635176	0.7150360926694772	0.537490586007673	0.3989427118660234	0.622269704993866	0.9610078063920969	1.0840152598634278	0.6469369986420189	0.5820576173295454	1.0383193288511678	11.782914998575356	1.3570029182354257	1.1380326473981055	0.9260723186785605	1.19709361237177	1.0431023800761554	1.0319756862604752	4.358994026787969	2.817892162242338	0.618123498275071	2.969838289156818	2.3143663869951756	3.330515978877029	3.8478365267090933	0.4365420815826559	0.21417669313168466	464.81925196500987	165.13851915747816	1217.819476371514	505.8251837551063	1772.86174738032	103.97279549682695
ES35_101-LS_MG-lipid_21	1.8296697022877875	0.5433880694754869	0.28710349832117754	0.30156819970014614	0.3513279094498044	1.0199767942777078	0.7349775614390918	0.5500049089315354	0.38343608640927096	0.5681535427931712	0.974646961013279	1.089723811739368	0.6393698691147207	0.5662865540755464	1.0033066283289067	13.695404316008544	1.317449764569294	1.1963708526648824	0.8563211043187249	1.2066091651411892	0.9685920408657693	0.9420692389261943	3.684955961691927	2.5671459036456614	0.6068373284337436	2.693497324343185	2.0323600455374007	2.9520010270105193	3.2481205089859335	0.5154219011454171	0.22009982233398168	452.9979015235712	114.55084335143627	1177.481676678128	505.87299090224855	1685.544473339693	103.61141743174277
ES36_AR17-21_MG-lipid_0	1.96243131396833	0.5576419502847852	0.2724410146986578	0.29672983735103337	0.3442972475021036	0.867145989827536	0.6851457223820788	0.4846977888822826	0.3567720171396282	0.5717474831950633	0.8505075870754775	0.9561217215318963	0.6215664298517399	0.5392087408808341	0.9272899553754208	12.661624432421808	1.3447938156998427	1.0791794396220846	0.9215987235539792	1.118508023549094	1.0079640220051027	1.0887915417178993	4.609515025403693	2.703709091300963	0.627685824380129	3.1405318142001915	2.0742106576855033	3.3045544170098227	3.7168331492970754	0.4778880873404424	0.19231032596933723	460.0748269716641	187.74401987056874	1389.0964275013416	538.310241298254	2027.3673186823416	143.97692539226676
ES37_AR17-21_MG-lipid_14	1.7638608047342055	0.5835769832341892	0.2984824733268937	0.31729268455238724	0.3805666208590494	0.9563146002149555	0.7062961332868507	0.5027246845515099	0.3858895065361025	0.6127065355375027	0.8949869181029891	1.06055116132661	0.6497432709318056	0.5801339456561159	0.9956603158450695	12.273190611666383	1.3941034616830672	1.1538602807382665	0.9658009082596892	1.1792047718063317	1.072035003617076	1.241754937653298	5.294343896106364	3.063773101915774	0.6784239893837218	3.0343790454488384	2.2295773659336313	3.432963882840927	4.061491923699577	0.5107579232643558	0.20668441922487804	433.38414837851604	207.3168301123256	1031.453878335705	447.816000565372	1477.194989107383	116.09397330130955
ES38_AR17-21_MG-lipid_21	1.6842221714885293	0.5901094358509837	0.28976612193020634	0.3190357946219824	0.37299673348231527	0.9301144792989526	0.7293806153692071	0.5227625474924151	0.38698181934218373	0.6125108406276677	0.8814384150988609	1.0365699723898971	0.6721757667675881	0.5843610973141523	0.9864134861785808	11.793313851015341	1.503272826011818	1.1219049915267676	1.0228454022529407	1.2663243179758417	1.0963357165619356	1.261279219158864	5.124019126941319	3.0229758927147263	0.7327791336932096	3.4071394732077387	2.204366765685395	3.815676430771285	4.123923590518292	0.4836986333884837	0.20880769555309905	533.8952474173911	198.27192678985963	1174.4465826627027	486.41978452362395	1690.1148201495769	180.6456103406347
ES39_LD19-239_MG-lipid_14	1.3995353207938799	0.6624160579620327	0.32691948739046356	0.37048729582440654	0.39588861621962174	1.044273119730952	0.7292119610613182	0.5837314589479311	0.5159912952716582	0.6410630684731011	0.9308136169818685	1.0602273154443886	0.7013291111241928	0.7572760468779121	1.2017135450201486	10.693244951174634	1.4409400717871224	1.1400532164737986	1.5199717170026525	1.303815788304083	1.4785807612602917	1.232037347052879	4.698129425213062	3.1590745731083834	0.7779605328799585	3.516526167322472	2.59328010521246	3.9730644396849693	4.029990595621695	0.46601860662128936	0.20539915497603556	630.5672051125783	211.20223554148896	1006.4929861920868	433.73043788384706	1432.8401669047546	130.265937742267
ES3_48_Control-lipid_21	1.8412460517334055	0.5861192703648652	0.28168353878714025	0.30295403906894225	0.34943324322821906	0.8991525755396222	0.6661178622937418	0.4963285480411114	0.39008419698820657	0.6020602460761425	0.9177576675538965	0.9961374099498987	0.6195575483346417	0.5728701567198828	1.0756122389851948	12.682768778839703	1.3360010676018055	1.1068414634320956	1.0080634586332664	1.1858612235230355	1.0998184671542977	1.0997547714950564	4.367160633675747	2.957751025912601	0.6479306801435911	3.1354932372621374	2.2950859845953544	3.175816937331624	3.8678085761953507	0.4564668826801361	0.20474837796190046	344.17700070144355	149.4008684860992	1271.1435386879264	539.7020629536761	1823.2759150183317	83.62782663309025
